date_time;site_name;posa_continent;user_location_country;user_location_region;user_location_city;orig_destination_distance;user_id;is_mobile;is_package;channel;srch_ci;srch_co;srch_adults_cnt;srch_children_cnt;srch_rm_cnt;srch_destination_id;srch_destination_type_id;is_booking;cnt;hotel_continent;hotel_country;hotel_market;hotel_cluster;before_ch;stay;month_ch;weekday_ch;month;weekday;quarter;day
2014-02-20 08:27:10;2;3;66;448;12507;924.3157;906274;0;0;1;2014-02-27 00:00:00;2014-02-28 00:00:00;2;0;2;12652;5;1;1;2;50;192;94;6.0;1.0;2.0;3.0;2;3;1;20
2014-02-20 08:58:47;2;3;66;246;45986;;335941;0;0;9;2014-02-20 00:00:00;2014-02-22 00:00:00;1;0;1;9534;3;1;1;2;50;406;91;-1.0;2.0;2.0;3.0;2;3;1;20
2014-02-20 09:29:32;2;3;66;314;45853;3832.508;365445;0;0;1;2014-02-24 00:00:00;2014-02-27 00:00:00;1;0;1;8224;1;1;1;6;135;278;29;3.0;3.0;2.0;0.0;2;3;1;20
2014-02-20 09:37:23;2;3;66;311;33705;2035.164;6929;1;1;9;2014-03-31 00:00:00;2014-04-07 00:00:00;2;0;1;11334;1;1;1;4;96;201;33;38.0;7.0;3.0;0.0;2;3;1;20
2014-02-20 09:46:17;2;3;66;174;16634;2554.7278;118387;0;0;5;2014-03-25 00:00:00;2014-03-27 00:00:00;2;0;1;28512;6;1;1;2;50;1457;76;32.0;2.0;3.0;1.0;2;3;1;20
2014-02-20 10:01:37;2;3;66;448;25538;326.4591;563118;0;0;9;2014-07-03 00:00:00;2014-07-06 00:00:00;1;1;1;27271;6;1;1;2;50;640;91;132.0;3.0;7.0;3.0;2;3;1;20
2014-02-20 11:05:03;2;3;66;363;21851;1290.0543;552192;0;0;9;2014-02-25 00:00:00;2014-02-28 00:00:00;1;0;1;12453;5;1;1;2;50;406;50;4.0;3.0;2.0;1.0;2;3;1;20
2014-02-20 11:36:43;2;3;66;448;37123;45.6909;15844;0;0;4;2014-02-21 00:00:00;2014-02-22 00:00:00;2;0;1;12450;5;1;1;2;50;191;49;0.0;1.0;2.0;4.0;2;3;1;20
2014-02-20 12:03:31;2;3;66;311;50181;4756.9354;898709;0;0;9;2014-03-15 00:00:00;2014-03-16 00:00:00;2;0;1;8215;1;1;1;6;208;951;46;22.0;1.0;3.0;5.0;2;3;1;20
2014-02-20 12:04:26;11;3;205;155;48511;128.6848;632603;0;0;9;2014-02-28 00:00:00;2014-03-01 00:00:00;2;0;1;8228;1;1;1;2;198;371;72;7.0;1.0;2.0;4.0;2;3;1;20
2014-02-20 12:05:11;37;1;69;930;56032;;862732;0;0;2;2014-02-22 00:00:00;2014-02-23 00:00:00;3;0;2;23092;6;1;1;6;70;1915;11;1.0;1.0;2.0;5.0;2;3;1;20
2014-02-20 12:34:42;2;3;66;174;24647;6118.534;1024257;0;0;5;2014-05-22 00:00:00;2014-05-24 00:00:00;2;0;1;18663;1;1;1;6;105;1849;8;90.0;2.0;5.0;3.0;2;3;1;20
2014-02-20 12:58:44;2;3;66;220;43026;295.4009;631999;0;0;4;2014-02-25 00:00:00;2014-02-27 00:00:00;2;0;1;8216;1;1;1;2;50;350;94;4.0;2.0;2.0;1.0;2;3;1;20
2014-02-20 12:59:30;2;3;66;174;28950;35.9927;793136;0;0;0;2014-02-23 00:00:00;2014-02-24 00:00:00;2;0;1;8279;1;1;1;2;50;1230;3;2.0;1.0;2.0;6.0;2;3;1;20
2014-02-20 13:13:07;11;3;205;354;2875;1665.6062;825990;0;1;9;2014-02-26 00:00:00;2014-02-28 00:00:00;1;0;1;8228;1;1;1;2;198;371;17;5.0;2.0;2.0;2.0;2;3;1;20
2014-02-20 14:18:12;2;3;66;220;8159;1193.7427;781369;0;1;0;2014-03-26 00:00:00;2014-03-28 00:00:00;1;0;1;11980;1;1;1;2;50;572;5;33.0;2.0;3.0;2.0;2;3;1;20
2014-02-20 15:22:24;34;3;205;339;21141;2556.1196;801902;0;0;9;2014-03-02 00:00:00;2014-03-03 00:00:00;1;0;1;12556;5;1;1;2;50;409;77;9.0;1.0;3.0;6.0;2;3;1;20
2014-02-20 16:26:05;2;3;66;447;4794;354.8623;687849;0;0;9;2014-03-21 00:00:00;2014-03-27 00:00:00;2;0;1;8250;1;1;1;2;50;628;1;28.0;6.0;3.0;4.0;2;3;1;20
2014-02-20 16:43:42;24;2;229;249;56090;;486877;1;0;1;2014-04-30 00:00:00;2014-05-03 00:00:00;2;0;1;406;1;1;1;3;162;998;92;68.0;3.0;4.0;2.0;2;3;1;20
2014-02-20 18:38:43;2;3;66;254;28705;860.6981;660275;0;0;9;2014-03-15 00:00:00;2014-03-16 00:00:00;2;2;1;12390;5;1;1;2;50;688;42;22.0;1.0;3.0;5.0;2;3;1;20
2014-02-20 19:14:41;2;3;66;174;32574;70.7223;500589;0;0;9;2014-02-21 00:00:00;2014-02-22 00:00:00;2;2;1;24952;3;1;1;2;50;368;37;0.0;1.0;2.0;4.0;2;3;1;20
2014-02-20 21:23:07;2;3;66;174;35675;946.9589;362731;0;0;1;2014-02-26 00:00:00;2014-02-27 00:00:00;1;0;1;25114;6;1;1;2;50;480;48;5.0;1.0;2.0;2.0;2;3;1;20
2014-02-20 22:15:32;2;3;66;174;39877;5666.1095;291126;0;0;9;2014-03-27 00:00:00;2014-03-28 00:00:00;2;1;1;22616;6;1;1;6;204;1452;33;34.0;1.0;3.0;3.0;2;3;1;20
2014-02-20 22:35:58;11;3;205;155;26065;986.7608;538336;0;1;9;2014-04-11 00:00:00;2014-04-14 00:00:00;4;0;2;8250;1;1;1;2;50;628;1;49.0;3.0;4.0;4.0;2;3;1;20
2014-02-20 23:06:19;2;3;66;174;39877;5665.9008;291126;0;0;9;2014-03-25 00:00:00;2014-03-27 00:00:00;2;1;1;12246;6;1;1;6;204;27;11;32.0;2.0;3.0;1.0;2;3;1;20
2014-02-21 01:26:33;2;3;66;314;32759;366.669;806951;0;0;9;2014-02-21 00:00:00;2014-02-22 00:00:00;1;3;1;26045;6;1;1;2;50;681;48;-1.0;1.0;2.0;4.0;2;4;1;21
2014-02-21 05:33:19;2;3;66;321;44594;1108.763;168688;0;0;9;2014-06-13 00:00:00;2014-06-15 00:00:00;2;0;1;8793;1;1;1;2;50;677;41;111.0;2.0;6.0;4.0;2;4;1;21
2014-02-21 07:10:18;11;3;205;385;1347;4746.7199;655382;0;0;2;2014-07-05 00:00:00;2014-07-06 00:00:00;2;1;1;12319;5;1;1;6;208;951;31;133.0;1.0;7.0;5.0;2;4;1;21
2014-02-21 07:35:10;2;3;66;448;12507;1061.7027;906274;0;0;9;2014-02-26 00:00:00;2014-02-27 00:00:00;2;0;2;26341;6;1;1;2;50;900;48;4.0;1.0;2.0;2.0;2;4;1;21
2014-02-21 09:21:28;37;1;66;356;113;5535.9268;820066;0;0;9;2014-03-11 00:00:00;2014-03-12 00:00:00;1;0;1;8689;3;1;1;6;77;1880;30;17.0;1.0;3.0;1.0;2;4;1;21
2014-02-21 10:28:52;2;3;66;348;48862;1206.2211;906458;0;0;9;2014-02-22 00:00:00;2014-02-26 00:00:00;2;0;1;28514;6;1;1;2;50;1457;21;0.0;4.0;2.0;5.0;2;4;1;21
2014-02-21 10:33:46;2;3;66;324;44585;1858.3027;419594;0;0;9;2014-03-07 00:00:00;2014-03-08 00:00:00;1;0;1;12839;5;1;1;4;51;1509;83;13.0;1.0;3.0;4.0;2;4;1;21
2014-02-21 11:32:28;28;1;68;301;19031;;1004998;0;0;9;2014-06-01 00:00:00;2014-06-03 00:00:00;1;0;1;23682;6;1;1;2;50;659;54;99.0;2.0;6.0;6.0;2;4;1;21
2014-02-21 11:39:48;34;3;205;354;42252;1403.225;949464;0;0;9;2014-04-06 00:00:00;2014-04-07 00:00:00;1;0;1;12261;6;1;1;2;50;412;16;43.0;1.0;4.0;6.0;2;4;1;21
2014-02-21 12:25:48;11;3;205;135;27655;501.9841;200968;0;1;0;2014-02-27 00:00:00;2014-03-01 00:00:00;3;0;1;6194;3;1;1;2;198;399;91;5.0;2.0;2.0;3.0;2;4;1;21
2014-02-21 12:26:52;34;3;205;354;42252;1176.4433;949464;0;0;9;2014-04-12 00:00:00;2014-04-13 00:00:00;1;0;1;26994;6;1;1;2;50;1529;28;49.0;1.0;4.0;5.0;2;4;1;21
2014-02-21 12:29:06;22;2;0;435;24992;;220775;0;0;5;2014-03-20 00:00:00;2014-03-21 00:00:00;4;0;2;36003;6;1;1;3;151;1236;35;26.0;1.0;3.0;3.0;2;4;1;21
2014-02-21 12:29:36;2;3;66;351;27383;131.2943;672464;0;0;9;2014-02-25 00:00:00;2014-03-01 00:00:00;1;0;1;27351;6;1;1;2;50;638;6;3.0;4.0;2.0;1.0;2;4;1;21
2014-02-21 13:44:36;2;3;66;318;10295;;202006;0;1;2;2014-04-14 00:00:00;2014-04-18 00:00:00;2;0;1;11621;1;1;1;2;50;703;92;51.0;4.0;4.0;0.0;2;4;1;21
2014-02-21 14:21:08;17;1;133;20;3392;;664934;0;0;5;2014-04-04 00:00:00;2014-04-08 00:00:00;2;1;1;8267;1;1;1;2;50;675;95;41.0;4.0;4.0;4.0;2;4;1;21
2014-02-21 17:39:35;34;3;66;220;48436;652.141;809600;0;0;9;2014-02-22 00:00:00;2014-02-23 00:00:00;3;1;1;44877;1;1;1;2;50;1301;94;0.0;1.0;2.0;5.0;2;4;1;21
2014-02-21 19:24:36;2;3;167;44;51937;;640195;0;0;9;2014-05-13 00:00:00;2014-05-17 00:00:00;2;0;1;43199;1;1;1;3;106;106;62;80.0;4.0;5.0;1.0;2;4;1;21
2014-02-21 19:52:42;2;3;66;174;31593;371.6581;880774;0;1;9;2014-03-07 00:00:00;2014-03-09 00:00:00;2;0;1;8279;1;1;1;2;50;1230;98;13.0;2.0;3.0;4.0;2;4;1;21
2014-02-21 21:10:08;29;1;52;39;39634;;69365;0;1;1;2014-03-24 00:00:00;2014-03-31 00:00:00;2;0;1;21;1;1;1;6;77;1454;46;30.0;7.0;3.0;0.0;2;4;1;21
2014-02-21 21:51:50;2;3;66;174;40035;89.816;610466;0;0;2;2014-07-01 00:00:00;2014-07-02 00:00:00;2;2;1;12603;5;1;1;2;50;365;42;129.0;1.0;7.0;1.0;2;4;1;21
2014-02-22 02:32:28;2;3;198;208;54488;;563547;0;0;9;2014-03-01 00:00:00;2014-03-02 00:00:00;1;0;1;12460;5;1;1;3;115;159;38;6.0;1.0;3.0;5.0;2;5;1;22
2014-02-22 04:56:25;2;3;66;337;2428;119.4185;403040;0;0;0;2014-03-01 00:00:00;2014-03-02 00:00:00;2;0;1;25749;6;1;1;2;50;1507;48;6.0;1.0;3.0;5.0;2;5;1;22
2014-02-22 05:02:41;2;3;66;258;4687;1018.9832;33803;0;0;9;2014-02-23 00:00:00;2014-02-25 00:00:00;2;0;1;8284;1;1;1;2;50;685;25;0.0;2.0;2.0;6.0;2;5;1;22
2014-02-22 05:31:50;2;3;198;208;54488;;563547;0;0;9;2014-02-28 00:00:00;2014-03-02 00:00:00;1;0;1;8264;1;1;1;5;108;1568;82;5.0;2.0;2.0;4.0;2;5;1;22
2014-02-22 05:44:09;2;3;66;294;20865;1.3814;938819;0;0;9;2014-02-22 00:00:00;2014-02-23 00:00:00;2;0;1;26821;6;1;1;2;50;879;32;-1.0;1.0;2.0;5.0;2;5;1;22
2014-02-22 05:56:15;2;3;66;348;44304;84.3275;42900;0;0;9;2014-02-28 00:00:00;2014-03-01 00:00:00;1;0;1;1305;3;1;1;2;50;930;13;5.0;1.0;2.0;4.0;2;5;1;22
2014-02-22 08:03:34;2;3;66;442;35390;8086.577;71732;0;0;9;2014-03-07 00:00:00;2014-03-13 00:00:00;1;0;1;1795;1;1;1;3;99;1312;67;12.0;6.0;3.0;4.0;2;5;1;22
2014-02-22 08:47:19;2;3;66;184;15359;598.6584;936217;0;0;9;2014-02-26 00:00:00;2014-02-27 00:00:00;1;0;1;8250;1;1;1;2;50;628;54;3.0;1.0;2.0;2.0;2;5;1;22
2014-02-22 08:50:01;2;3;66;184;15359;598.8707;936217;0;0;9;2014-02-27 00:00:00;2014-02-28 00:00:00;1;0;1;8250;1;1;1;2;50;628;71;4.0;1.0;2.0;3.0;2;5;1;22
2014-02-22 09:02:34;2;3;66;351;36508;673.5419;326163;0;0;9;2014-09-20 00:00:00;2014-09-21 00:00:00;2;0;1;48100;4;1;1;2;50;680;95;209.0;1.0;9.0;5.0;2;5;1;22
2014-02-22 10:30:29;8;4;77;824;29284;453.689;965866;0;0;0;2014-07-04 00:00:00;2014-07-06 00:00:00;2;0;1;22553;6;1;1;0;63;962;59;131.0;2.0;7.0;4.0;2;5;1;22
2014-02-22 11:46:13;2;3;66;311;43987;;890212;0;1;2;2014-05-05 00:00:00;2014-05-11 00:00:00;2;0;1;28491;6;1;1;2;50;702;98;71.0;6.0;5.0;0.0;2;5;1;22
2014-02-22 11:57:55;2;3;66;351;36508;477.8922;326163;0;0;9;2014-10-11 00:00:00;2014-10-12 00:00:00;2;0;1;24897;6;1;1;2;50;675;56;230.0;1.0;10.0;5.0;2;5;1;22
2014-02-22 12:11:16;17;1;133;20;9007;;664934;0;0;5;2014-05-07 00:00:00;2014-05-11 00:00:00;4;1;2;12209;6;1;1;6;70;19;9;73.0;4.0;5.0;2.0;2;5;1;22
2014-02-22 12:12:22;11;3;205;385;1347;4099.5808;670448;0;0;9;2014-06-21 00:00:00;2014-06-23 00:00:00;2;0;1;8746;1;1;1;6;105;29;2;118.0;2.0;6.0;5.0;2;5;1;22
2014-02-22 12:40:17;2;3;66;462;14829;124.8326;908207;0;0;2;2014-03-20 00:00:00;2014-03-21 00:00:00;2;0;1;26414;6;1;1;2;198;399;13;25.0;1.0;3.0;3.0;2;5;1;22
2014-02-22 12:52:08;2;3;66;256;54219;;688094;0;0;0;2014-04-03 00:00:00;2014-04-09 00:00:00;2;3;1;8814;1;1;1;4;51;197;80;39.0;6.0;4.0;3.0;2;5;1;22
2014-02-22 14:14:43;2;3;66;321;47535;271.2375;669385;0;0;0;2014-05-16 00:00:00;2014-05-17 00:00:00;2;0;1;576;3;1;1;2;50;487;48;82.0;1.0;5.0;4.0;2;5;1;22
2014-02-22 14:51:15;11;3;205;354;25315;218.9985;897235;0;0;0;2014-03-02 00:00:00;2014-03-03 00:00:00;2;0;1;8270;1;1;1;2;198;390;25;7.0;1.0;3.0;6.0;2;5;1;22
2014-02-22 15:17:16;2;3;66;442;35390;1219.1689;615667;1;1;1;2014-03-17 00:00:00;2014-03-21 00:00:00;2;2;1;8291;1;1;1;2;50;191;48;22.0;4.0;3.0;0.0;2;5;1;22
2014-02-22 16:30:00;11;3;205;354;53713;754.6698;755255;1;1;9;2014-03-21 00:00:00;2014-03-24 00:00:00;2;0;1;8793;1;1;1;2;50;677;28;26.0;3.0;3.0;4.0;2;5;1;22
2014-02-22 20:40:07;2;3;66;356;18752;771.9325;291578;0;0;9;2014-03-26 00:00:00;2014-03-27 00:00:00;2;0;1;12846;5;1;1;2;50;366;6;31.0;1.0;3.0;2.0;2;5;1;22
2014-02-22 21:14:09;2;3;66;174;5938;2430.9307;84209;0;1;2;2014-06-06 00:00:00;2014-06-13 00:00:00;2;0;1;7635;3;1;1;2;50;675;95;103.0;7.0;6.0;4.0;2;5;1;22
2014-02-23 00:35:50;2;3;66;174;30573;1264.2748;300018;0;1;3;2014-03-30 00:00:00;2014-04-03 00:00:00;2;2;1;8824;1;1;1;4;8;118;84;34.0;4.0;3.0;6.0;2;6;1;23
2014-02-23 03:16:14;2;3;66;174;24103;229.2277;504636;1;0;9;2014-02-24 00:00:00;2014-02-25 00:00:00;2;0;1;8250;1;1;1;2;50;628;49;0.0;1.0;2.0;0.0;2;6;1;23
2014-02-23 05:21:46;2;3;66;332;55121;230.8285;32708;0;0;9;2014-02-24 00:00:00;2014-02-26 00:00:00;1;0;1;27279;1;1;1;2;50;736;91;0.0;2.0;2.0;0.0;2;6;1;23
2014-02-23 09:13:52;37;1;69;1005;48189;;657292;0;0;4;2014-02-24 00:00:00;2014-03-01 00:00:00;2;0;1;3059;6;1;1;6;204;1786;22;0.0;5.0;2.0;0.0;2;6;1;23
2014-02-23 09:55:54;13;1;63;138;50459;;687130;1;1;9;2014-04-07 00:00:00;2014-04-12 00:00:00;2;0;1;6387;1;1;1;6;170;1894;64;42.0;5.0;4.0;0.0;2;6;1;23
2014-02-23 09:59:13;2;3;66;174;24103;1664.3296;982979;0;0;9;2014-02-28 00:00:00;2014-03-01 00:00:00;2;0;1;12694;5;1;1;2;50;411;18;4.0;1.0;2.0;4.0;2;6;1;23
2014-02-23 12:01:58;37;1;69;761;41949;;806477;0;0;0;2014-06-08 00:00:00;2014-06-09 00:00:00;2;0;1;3375;3;1;1;6;12;1851;20;104.0;1.0;6.0;6.0;2;6;1;23
2014-02-23 12:33:12;11;3;205;385;45494;143.8257;397485;0;0;9;2014-02-24 00:00:00;2014-02-25 00:00:00;1;0;1;26227;6;1;1;2;198;384;77;0.0;1.0;2.0;0.0;2;6;1;23
2014-02-23 13:26:15;2;3;66;442;44309;15.0225;121103;1;0;9;2014-02-23 00:00:00;2014-02-24 00:00:00;1;0;1;66;1;1;1;2;50;423;47;-1.0;1.0;2.0;6.0;2;6;1;23
2014-02-23 13:40:11;2;3;66;363;11295;7864.3449;388180;0;0;4;2014-02-27 00:00:00;2014-03-01 00:00:00;2;0;1;1795;1;1;1;3;99;1312;67;3.0;2.0;2.0;3.0;2;6;1;23
2014-02-23 13:58:56;2;3;215;646;51733;6128.7983;658296;0;0;9;2014-02-25 00:00:00;2014-02-26 00:00:00;1;0;1;8743;1;1;1;6;144;24;9;1.0;1.0;2.0;1.0;2;6;1;23
2014-02-23 14:17:07;2;3;66;322;47357;1567.0287;1021777;1;0;0;2014-04-16 00:00:00;2014-04-17 00:00:00;2;0;1;22970;1;1;1;4;125;177;93;51.0;1.0;4.0;2.0;2;6;1;23
2014-02-23 14:20:18;2;3;66;337;47718;2546.7503;372132;0;1;9;2014-03-02 00:00:00;2014-03-03 00:00:00;1;0;1;8279;1;1;1;2;50;1230;91;6.0;1.0;3.0;6.0;2;6;1;23
2014-02-23 15:56:18;37;1;69;748;16832;;658155;1;1;1;2014-04-12 00:00:00;2014-04-17 00:00:00;1;1;1;9927;1;1;1;6;170;1481;29;47.0;5.0;4.0;5.0;2;6;1;23
2014-02-23 16:01:22;24;2;3;50;5703;;465849;0;1;2;2014-11-01 00:00:00;2014-11-03 00:00:00;1;0;1;8220;1;1;1;3;182;46;12;250.0;2.0;11.0;5.0;2;6;1;23
2014-02-23 16:20:24;2;3;66;318;8031;801.392;640757;0;0;9;2014-04-06 00:00:00;2014-04-07 00:00:00;4;0;2;25530;6;1;1;2;50;829;91;41.0;1.0;4.0;6.0;2;6;1;23
2014-02-23 16:25:58;2;3;66;318;8031;660.2547;640757;0;0;9;2014-04-08 00:00:00;2014-04-09 00:00:00;4;0;2;3182;3;1;1;2;50;583;91;43.0;1.0;4.0;1.0;2;6;1;23
2014-02-23 16:26:33;13;1;46;336;10061;;958209;0;0;5;2014-03-23 00:00:00;2014-03-24 00:00:00;5;0;3;24902;6;1;1;2;50;674;16;27.0;1.0;3.0;6.0;2;6;1;23
2014-02-23 16:32:02;11;3;205;155;54231;981.4786;553997;0;1;9;2014-07-24 00:00:00;2014-07-29 00:00:00;2;0;1;8250;1;1;1;2;50;628;19;150.0;5.0;7.0;3.0;2;6;1;23
2014-02-23 16:51:53;11;3;205;155;54231;981.4786;553997;0;1;9;2014-07-24 00:00:00;2014-07-29 00:00:00;1;0;1;8250;1;1;1;2;50;628;19;150.0;5.0;7.0;3.0;2;6;1;23
2014-02-23 16:54:40;34;3;205;330;51632;;767347;0;0;2;2014-06-05 00:00:00;2014-06-09 00:00:00;2;1;1;8287;1;1;1;2;198;960;16;101.0;4.0;6.0;3.0;2;6;1;23
2014-02-23 16:55:37;2;3;231;70;11644;;183708;0;0;9;2014-02-25 00:00:00;2014-02-27 00:00:00;1;0;1;540;3;1;1;3;99;1207;44;1.0;2.0;2.0;1.0;2;6;1;23
2014-02-23 17:13:04;2;3;66;226;42300;540.1166;886998;0;1;0;2014-04-18 00:00:00;2014-04-26 00:00:00;2;0;1;8291;1;1;1;2;50;191;9;53.0;8.0;4.0;4.0;2;6;1;23
2014-02-23 19:17:12;2;3;66;363;12346;880.0559;1010688;0;0;0;2014-02-24 00:00:00;2014-03-03 00:00:00;2;0;1;8258;1;1;1;2;50;645;13;0.0;7.0;2.0;0.0;2;6;1;23
2014-02-23 19:42:05;2;3;66;448;4730;3756.2211;954226;0;1;9;2014-04-07 00:00:00;2014-04-19 00:00:00;2;0;1;8253;1;1;1;6;70;19;72;42.0;12.0;4.0;0.0;2;6;1;23
2014-02-23 19:44:36;2;3;66;442;49165;3412.5313;121187;0;0;9;2014-03-10 00:00:00;2014-03-12 00:00:00;1;0;1;22869;6;1;1;4;93;2085;36;14.0;2.0;3.0;0.0;2;6;1;23
2014-02-23 19:48:22;2;3;66;442;49165;3412.5313;121187;0;0;9;2014-03-14 00:00:00;2014-03-15 00:00:00;1;0;1;22869;6;1;1;4;93;2085;36;18.0;1.0;3.0;4.0;2;6;1;23
2014-02-24 06:23:39;37;1;148;328;51299;;1016296;0;0;9;2014-07-16 00:00:00;2014-07-21 00:00:00;2;0;1;23275;6;1;1;6;70;133;5;141.0;5.0;7.0;2.0;2;0;1;24
2014-02-24 07:07:54;2;3;66;448;50947;2068.8458;622239;0;0;9;2014-02-27 00:00:00;2014-02-28 00:00:00;2;0;1;8250;1;1;1;2;50;628;1;2.0;1.0;2.0;3.0;2;0;1;24
2014-02-24 07:24:20;2;3;66;448;50947;2258.2158;622239;0;0;9;2014-02-25 00:00:00;2014-02-27 00:00:00;1;0;1;35991;6;1;1;2;50;368;94;0.0;2.0;2.0;1.0;2;0;1;24
2014-02-24 08:37:41;2;3;66;322;44140;1519.7258;930059;0;0;1;2014-02-28 00:00:00;2014-03-01 00:00:00;2;0;1;3361;3;1;1;2;50;351;48;3.0;1.0;2.0;4.0;2;0;1;24
2014-02-24 08:47:07;19;3;66;321;42936;;178680;0;1;5;2014-04-18 00:00:00;2014-04-21 00:00:00;4;0;2;8260;1;1;1;2;50;701;0;52.0;3.0;4.0;4.0;2;0;1;24
2014-02-24 10:35:17;2;3;66;340;43356;201.704;723619;0;0;9;2014-02-25 00:00:00;2014-02-26 00:00:00;1;0;1;390;1;1;1;2;50;842;48;0.0;1.0;2.0;1.0;2;0;1;24
2014-02-24 11:23:50;2;3;66;254;47071;479.4677;983929;0;0;1;2014-02-24 00:00:00;2014-02-26 00:00:00;2;0;2;12601;5;1;1;2;50;523;48;-1.0;2.0;2.0;0.0;2;0;1;24
2014-02-24 11:34:12;17;1;133;20;9007;;664934;0;0;5;2014-02-24 00:00:00;2014-02-26 00:00:00;1;1;1;468;1;1;1;3;48;153;97;-1.0;2.0;2.0;0.0;2;0;1;24
2014-02-24 11:34:14;17;1;133;20;9007;;664934;0;0;5;2014-02-24 00:00:00;2014-02-25 00:00:00;2;1;2;468;1;1;1;3;48;153;97;-1.0;1.0;2.0;0.0;2;0;1;24
2014-02-24 11:35:50;2;3;66;254;47071;464.9235;983929;0;0;1;2014-02-26 00:00:00;2014-02-27 00:00:00;1;0;1;27541;6;1;1;2;50;1056;91;1.0;1.0;2.0;2.0;2;0;1;24
2014-02-24 12:20:32;2;3;205;155;54231;5182.2686;268465;0;0;9;2014-04-06 00:00:00;2014-04-07 00:00:00;2;0;1;22070;6;1;1;6;46;236;86;40.0;1.0;4.0;6.0;2;0;1;24
2014-02-24 12:25:11;2;3;66;294;1784;276.8984;419833;0;0;9;2014-02-25 00:00:00;2014-02-26 00:00:00;1;0;1;14840;1;1;1;2;50;1628;10;0.0;1.0;2.0;1.0;2;0;1;24
2014-02-24 12:30:20;34;3;205;354;8218;195.5765;255906;0;0;9;2014-02-25 00:00:00;2014-02-27 00:00:00;2;0;1;12944;5;1;1;2;198;404;13;0.0;2.0;2.0;1.0;2;0;1;24
2014-02-24 12:37:08;2;3;66;174;16634;2418.599;201132;0;0;9;2014-02-25 00:00:00;2014-02-26 00:00:00;2;0;2;11358;1;1;1;2;50;570;6;0.0;1.0;2.0;1.0;2;0;1;24
2014-02-24 14:01:28;11;3;205;385;49646;;171944;0;1;5;2014-03-18 00:00:00;2014-03-23 00:00:00;2;0;1;8250;1;1;1;2;50;628;79;21.0;5.0;3.0;1.0;2;0;1;24
2014-02-24 14:03:41;37;1;66;356;113;5079.3731;820066;0;1;9;2014-03-17 00:00:00;2014-03-18 00:00:00;1;0;1;8224;1;1;1;6;135;278;11;20.0;1.0;3.0;0.0;2;0;1;24
2014-02-24 15:47:52;2;3;66;174;23848;349.2736;162304;0;0;9;2014-03-25 00:00:00;2014-03-26 00:00:00;3;0;3;8279;1;1;1;2;50;1230;50;28.0;1.0;3.0;1.0;2;0;1;24
2014-02-24 17:54:29;2;3;179;410;16634;;180906;1;0;9;2014-04-11 00:00:00;2014-04-12 00:00:00;2;0;1;23980;1;1;1;6;77;1885;82;45.0;1.0;4.0;4.0;2;0;1;24
2014-02-24 18:06:01;2;3;179;410;16634;;180906;1;0;9;2014-04-15 00:00:00;2014-04-16 00:00:00;2;0;1;33400;1;1;1;6;77;1882;46;49.0;1.0;4.0;1.0;2;0;1;24
2014-02-24 18:19:59;13;1;63;480;38276;3930.8487;687130;0;1;9;2014-06-22 00:00:00;2014-06-29 00:00:00;3;0;1;8267;1;1;1;2;50;675;98;117.0;7.0;6.0;6.0;2;0;1;24
2014-02-24 18:44:33;2;3;66;322;36507;319.4175;90864;0;0;9;2014-03-07 00:00:00;2014-03-08 00:00:00;1;0;1;8230;1;1;1;2;50;637;91;10.0;1.0;3.0;4.0;2;0;1;24
2014-02-24 20:32:34;2;3;179;410;16634;;180906;1;0;9;2014-04-12 00:00:00;2014-04-13 00:00:00;2;0;1;14800;1;1;1;6;204;943;11;46.0;1.0;4.0;5.0;2;0;1;24
2014-02-24 21:19:01;11;3;205;135;27655;1208.427;855812;0;1;9;2014-03-28 00:00:00;2014-03-31 00:00:00;2;0;1;8250;1;1;1;2;50;628;45;31.0;3.0;3.0;4.0;2;0;1;24
2014-02-24 21:47:49;37;1;69;695;35712;;687127;0;0;9;2014-03-24 00:00:00;2014-03-28 00:00:00;2;1;1;25644;6;1;1;6;159;287;6;27.0;4.0;3.0;0.0;2;0;1;24
2014-02-24 22:43:54;2;3;93;71;15362;;840928;0;0;9;2014-03-07 00:00:00;2014-03-10 00:00:00;1;0;1;12706;5;1;1;6;204;1466;64;10.0;3.0;3.0;4.0;2;0;1;24
2014-02-25 00:19:35;37;1;69;566;49966;;818445;0;1;1;2014-11-25 00:00:00;2014-12-01 00:00:00;2;0;1;8267;1;1;1;2;50;675;55;272.0;6.0;11.0;1.0;2;1;1;25
2014-02-25 02:57:57;33;2;194;38;42328;;664305;0;1;9;2014-05-21 00:00:00;2014-05-27 00:00:00;2;0;1;8822;1;1;1;3;130;91;30;84.0;6.0;5.0;2.0;2;1;1;25
2014-02-25 06:08:24;2;3;66;258;21942;1186.6703;908645;0;0;9;2014-03-09 00:00:00;2014-03-10 00:00:00;3;0;3;8260;1;1;1;2;50;701;31;11.0;1.0;3.0;6.0;2;1;1;25
2014-02-25 06:42:41;2;3;66;220;45599;2081.5853;1027553;0;0;9;2014-03-27 00:00:00;2014-04-01 00:00:00;1;0;1;16887;5;1;1;2;50;365;9;29.0;5.0;3.0;3.0;2;1;1;25
2014-02-25 06:57:22;2;3;66;331;48595;113.1405;828255;0;0;9;2014-02-28 00:00:00;2014-03-01 00:00:00;2;0;1;12792;5;1;1;2;50;684;94;2.0;1.0;2.0;4.0;2;1;1;25
